vehicle_id,trip_id,tyre_id,axle_type,odometer_km,ambient_temp_c,vehicle_speed_kmph,pressure_kpa,temperature_c,load_kg,deformation_mm,tread_depth_mm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,rotational_speed_rpm,pressure_deviation_pct,temp_rise_rate_c_per_min,load_ratio_pct,load_pressure_ratio,tread_wear_pct,injected_scenario,tyre_health_score,risk_class,dominant_fault
208,5,RLO,drive,29615.7,42.74,46.13,686.85,76.36,919.12,10.41,15.464,-0.0116,0.0067,1.0211,-0.446,3.554,1473.061,0.0145,244.88,-0.31,-0.07,45.96,133.82,14.09,normal,96.43,Healthy,temperature
133,8,RRO,drive,247293.4,26.05,82.49,487.56,110.75,901.91,14.4,0.2,-0.0343,0.1368,0.9332,-1.344,-1.832,2629.14,0.0901,438.9,-29.24,0.316,45.1,184.98,98.89,multi_fault,2.13,Critical,pressure
86,3,RLO,drive,166158.5,16.12,74.38,719.22,58.59,1770.17,9.91,3.898,0.0828,-0.0197,0.9783,4.1,1.747,2368.456,0.0507,395.53,4.39,1.257,88.51,246.12,78.34,normal,100.0,Healthy,none
82,8,RRO,drive,27373.1,29.5,99.61,736.27,140.0,1243.25,6.88,16.053,0.0383,0.0395,1.0153,-2.018,-3.609,3172.602,0.033,529.23,6.86,7.74,62.16,168.86,10.82,overheating,52.38,Warning,temperature
213,4,RRI,drive,102656.6,12.95,73.52,725.81,51.94,1170.98,11.0,8.585,0.0142,-0.0784,0.9462,0.042,-0.994,2339.819,0.0555,391.0,5.34,0.686,58.55,161.33,52.3,normal,94.73,Healthy,none
229,6,FL,steer,282469.7,17.83,64.4,742.98,64.38,1969.07,9.64,0.3,0.0439,-0.0455,1.0306,-1.336,-0.293,2009.553,0.0406,338.5,-1.98,0.496,57.91,265.02,98.33,normal,71.48,Watch,tread_wear
104,3,RLO,drive,227147.0,17.23,28.92,690.52,43.21,1558.27,10.89,0.3,-0.0208,0.0627,1.055,-6.319,3.788,922.255,0.0496,153.74,0.22,1.68,77.91,225.67,98.33,normal,72.89,Watch,tread_wear
169,4,RRI,drive,144871.9,32.93,78.36,408.28,112.47,1738.51,6.85,5.115,-0.0518,-0.0549,1.0284,2.025,0.462,2497.426,0.0466,414.19,-40.74,0.8,86.93,425.82,71.58,underinflation,26.64,Critical,pressure
77,7,RRI,drive,149840.9,34.16,46.61,686.48,71.97,1350.76,7.67,5.293,0.0064,-0.0547,1.0339,-1.67,1.347,1483.75,0.0373,249.14,-0.37,1.214,67.54,196.77,70.59,normal,99.61,Healthy,none
208,3,RRI,drive,107274.2,34.15,40.3,704.99,67.76,1957.31,10.76,5.555,0.6261,0.0361,1.0243,1.42,0.337,1282.46,0.3623,216.48,2.32,0.984,97.87,277.64,69.14,vibration_imbalance,87.12,Healthy,load
164,7,RLO,drive,43339.4,12.8,16.41,720.56,32.67,1466.27,4.46,14.761,-0.0332,-0.026,1.0426,0.445,-1.111,522.357,0.0346,84.93,4.58,1.44,73.31,203.49,17.99,normal,96.18,Healthy,none
26,1,RRO,drive,162346.3,20.58,53.18,665.14,54.54,963.87,6.76,2.903,-0.0257,-0.0118,0.9248,-3.568,-3.227,1694.236,0.0464,282.65,-3.46,2.549,48.19,144.91,83.87,tread_wear,92.02,Healthy,pressure
80,7,RLO,drive,239242.0,27.83,80.39,719.62,77.37,1817.19,13.02,0.3,-0.0708,-0.0234,1.0012,0.355,0.003,2554.149,0.0431,423.98,4.44,0.527,90.86,252.52,98.33,normal,63.14,Watch,tread_wear
149,5,RLI,drive,101650.6,37.03,65.96,688.63,81.16,907.21,14.32,5.606,0.033,-0.0505,1.0449,-3.045,-0.635,2094.899,0.0434,351.75,-0.05,1.896,45.36,131.74,68.86,normal,90.87,Healthy,temperature
79,8,FR,steer,4802.2,10.87,63.8,796.24,54.77,2214.13,12.23,16.98,-0.024,0.072,0.9648,0.177,-0.25,1990.532,0.0483,330.92,5.05,0.617,65.12,278.07,5.67,normal,94.85,Healthy,none
65,7,FL,steer,287372.0,20.28,59.39,751.68,55.58,2863.1,11.37,0.3,0.0046,0.0439,1.0063,0.646,0.486,1857.757,0.0258,307.46,-0.83,1.758,84.21,380.89,98.33,normal,73.06,Watch,tread_wear
221,6,RRI,drive,159797.8,28.17,54.7,704.55,63.31,1472.2,5.49,0.3,0.0143,0.0221,1.1296,0.685,4.0,1739.842,0.0764,292.22,2.26,0.222,73.61,208.96,98.33,normal,73.43,Watch,tread_wear
88,7,RLO,drive,253253.0,23.14,77.45,689.48,64.35,1137.79,2.84,0.3,0.0545,-0.0019,0.9213,2.765,-0.997,2463.154,0.0553,413.32,0.07,0.158,56.89,165.02,98.33,normal,76.3,Watch,tread_wear
226,5,RRI,drive,218678.2,25.78,59.48,719.11,61.36,1374.23,8.17,0.3,-0.0222,-0.0348,0.9514,2.055,-0.361,1893.324,0.0368,312.06,4.37,0.748,68.71,191.1,98.33,normal,71.29,Watch,tread_wear
239,5,FR,steer,293277.7,40.11,91.7,777.83,122.07,2685.16,13.58,0.3,0.0301,0.0258,1.0609,1.127,0.483,2859.75,0.042,476.87,2.62,5.126,78.98,345.21,98.33,overheating,32.09,Critical,temperature
100,4,RRI,drive,241917.7,29.15,62.88,508.87,85.71,1206.35,12.14,0.3,0.1008,-0.0708,1.0605,1.085,-0.606,2002.719,0.0792,334.01,-26.14,0.531,60.32,237.06,98.33,underinflation,21.53,Critical,pressure
64,7,FR,steer,284861.4,33.16,49.79,769.01,65.27,2481.9,13.47,0.3,-0.0402,-0.0115,0.9745,-0.55,2.769,1553.733,0.0283,259.94,1.45,0.561,73.0,322.74,98.33,normal,70.7,Watch,tread_wear
51,6,RRI,drive,42008.9,31.28,76.49,707.92,77.66,1169.94,7.56,13.374,-0.0053,-0.0286,1.0223,1.358,-1.132,2433.918,0.0212,403.74,2.75,-0.253,58.5,165.26,25.7,normal,90.91,Healthy,temperature
216,1,RLO,drive,190117.2,25.91,50.66,728.83,72.66,2482.39,9.36,0.3,0.0591,0.0403,0.9586,0.431,2.034,1616.545,0.0477,268.14,5.78,0.91,124.12,340.6,98.33,overload,40.79,Warning,tread_wear
55,1,RLI,drive,274556.0,14.26,38.68,631.36,43.8,1740.16,13.29,0.3,-0.0099,-0.026,1.0215,-6.279,-1.503,1231.882,0.0203,203.84,-8.37,1.449,87.01,275.62,98.33,normal,59.9,Warning,tread_wear
118,5,FL,steer,142107.8,12.92,53.93,778.47,50.64,3347.5,12.75,1.864,-0.059,0.006,0.9488,0.479,-1.048,1681.312,0.0452,281.08,2.7,0.481,98.46,430.01,89.64,tread_wear,76.84,Watch,load
212,1,FR,steer,14204.8,24.37,95.4,1052.96,76.76,2395.45,12.93,16.535,-0.0002,0.0253,1.0491,1.198,-1.758,2974.271,0.0319,496.36,38.91,1.964,70.45,227.5,8.14,overinflation,64.2,Watch,pressure
87,8,RRI,drive,259494.1,31.98,49.9,679.52,68.64,1482.12,7.42,0.3,-0.024,0.0297,1.0259,1.167,-4.975,1588.844,0.0267,265.15,-1.38,0.602,74.11,218.11,98.33,normal,75.83,Watch,tread_wear
130,1,RRO,drive,168584.9,41.94,47.19,733.51,80.69,2481.86,9.65,1.479,0.0293,0.0593,1.0369,3.594,1.218,1501.83,0.0437,248.21,6.46,0.768,124.09,338.35,91.78,overload,43.74,Warning,load
51,1,RLO,drive,271205.5,21.23,58.74,671.75,60.63,1764.0,2.36,0.3,0.0081,0.0829,0.9418,-4.276,2.543,1861.951,0.0587,309.95,-2.5,-0.406,88.2,262.6,98.33,normal,68.39,Watch,tread_wear
169,1,RRO,drive,98394.1,16.68,76.34,700.67,66.16,940.48,9.72,6.907,0.041,0.1139,0.9354,1.509,-1.778,2430.629,0.0792,404.85,1.69,1.179,47.02,134.22,61.63,normal,96.91,Healthy,none
118,2,FR,steer,163194.7,37.04,96.83,794.99,88.86,1562.82,7.91,2.624,-0.0665,-0.059,0.9776,-0.246,2.517,3019.687,0.0529,502.73,4.88,0.438,45.97,196.58,85.42,normal,77.43,Watch,temperature
147,7,RLO,drive,72275.5,15.95,73.1,697.67,58.25,900.92,4.0,9.887,-0.0876,0.0612,0.9809,-0.101,-2.983,2328.557,0.0627,389.23,1.26,0.699,45.05,129.13,45.07,normal,97.78,Healthy,none
127,3,FL,steer,206752.4,39.11,46.25,752.23,125.02,2200.12,4.99,0.3,-0.0986,-0.0255,0.9881,-1.726,0.591,1442.252,0.0592,241.23,-0.76,6.297,64.71,292.48,98.33,overheating,32.83,Critical,temperature
75,7,RRI,drive,1596.9,27.35,71.95,888.53,72.26,1615.22,7.62,17.904,-0.0595,-0.0107,0.9271,1.084,-1.441,2292.196,0.0547,383.29,28.96,0.015,80.76,181.79,0.53,overinflation,74.36,Watch,pressure
192,2,RRI,drive,76695.3,26.71,82.06,670.47,80.28,1354.16,10.22,9.249,0.023,-0.0685,1.0073,0.421,1.252,2616.02,0.0419,432.19,-2.69,1.394,67.71,201.97,48.61,normal,85.31,Healthy,temperature
113,1,RLI,drive,282843.7,30.14,75.83,721.28,72.08,1412.59,11.32,0.3,0.0487,0.0121,1.0395,3.674,0.271,2414.862,0.0369,400.34,4.69,0.736,70.63,195.84,98.33,normal,69.3,Watch,tread_wear
187,4,RLO,drive,170789.3,33.14,77.87,647.6,76.47,967.58,8.66,1.993,-0.0188,0.0226,1.0788,-0.448,-1.655,2481.098,0.0485,412.27,-6.01,1.556,48.38,149.41,88.93,normal,77.41,Watch,pressure
180,3,RLI,drive,259944.8,34.27,88.27,710.77,79.2,1664.25,7.42,0.3,0.0553,-0.0115,1.0572,-2.249,0.181,2811.677,0.0464,469.81,3.16,1.735,83.21,234.15,98.33,normal,63.65,Watch,tread_wear
127,6,RLO,drive,107782.9,44.93,35.14,677.94,75.64,1521.33,11.29,6.58,0.0321,-0.0017,1.0156,1.212,-0.353,1116.527,0.0207,186.22,-1.61,0.416,76.07,224.4,63.45,normal,95.2,Healthy,none
206,2,RRI,drive,134231.3,45.2,79.96,510.55,103.76,1898.39,5.17,4.672,-0.0498,-0.031,0.917,4.345,0.314,2542.57,0.0587,420.26,-25.9,0.227,94.92,371.83,74.05,underinflation,24.15,Critical,pressure
84,5,RRO,drive,274898.6,42.28,73.24,667.77,83.46,1690.24,9.75,0.3,-0.0619,0.0325,0.9244,-0.193,0.765,2328.57,0.0594,388.97,-3.08,0.746,84.51,253.11,98.33,normal,57.23,Warning,tread_wear
157,6,FR,steer,204641.2,34.62,87.5,771.7,80.94,2532.18,9.67,0.3,0.7476,-0.3308,1.1221,-0.934,-3.965,2728.527,0.4772,454.48,1.81,0.466,74.48,328.13,98.33,vibration_imbalance,56.89,Warning,tread_wear
250,1,RRO,drive,43272.6,20.55,0.0,646.13,42.01,1265.56,10.96,14.108,-0.0212,0.0332,1.0217,0.885,-1.369,-3.713,0.0259,1.85,-6.22,-0.243,63.28,195.87,21.62,normal,90.49,Healthy,pressure
110,6,RRI,drive,26049.3,33.17,37.96,671.79,62.68,1507.29,11.43,15.603,-0.0254,0.0107,0.8652,-3.86,0.348,1206.395,0.0795,200.61,-2.5,0.735,75.36,224.37,13.31,normal,95.64,Healthy,none
152,8,RRI,drive,131069.3,18.94,20.79,628.43,45.07,1447.49,10.1,4.802,0.0646,-0.0261,0.9752,-0.456,0.64,665.248,0.0427,109.39,-8.79,2.013,72.37,230.33,73.32,normal,88.94,Healthy,pressure
120,1,RRI,drive,216659.1,33.64,57.01,668.1,72.33,1374.19,9.99,0.3,-0.4282,0.5429,1.572,-5.128,-4.067,1812.25,0.5181,301.28,-3.03,1.016,68.71,205.69,98.33,vibration_imbalance,57.09,Warning,tread_wear
192,4,FR,steer,21263.3,24.95,49.26,744.56,63.63,3194.44,13.11,16.773,-0.0411,-0.0426,1.0275,-3.85,0.258,1532.548,0.0377,254.76,-1.77,0.563,93.95,429.04,6.81,normal,93.87,Healthy,none
216,1,RRI,drive,112249.1,23.02,56.7,688.8,64.7,1334.59,6.0,7.349,-0.0066,-0.0653,0.9596,-2.218,4.926,1808.01,0.0445,299.98,-0.03,-0.132,66.73,193.75,59.17,normal,100.0,Healthy,none
133,7,RRI,drive,81630.4,46.95,61.52,703.04,87.82,1699.83,9.21,8.174,-0.0229,-0.0209,1.0065,-3.447,-0.083,1959.953,0.0183,327.71,2.04,0.301,84.99,241.78,54.59,normal,85.53,Healthy,temperature
242,2,FR,steer,235786.5,44.76,81.4,778.06,92.02,3393.53,8.25,0.3,0.006,0.0274,1.098,-1.048,-0.763,2541.555,0.0588,421.33,2.65,0.216,99.81,436.15,98.33,normal,37.75,Critical,tread_wear
177,4,RLO,drive,257134.8,29.12,59.05,517.68,105.24,1388.81,11.96,0.223,-0.0844,0.0424,1.0232,-0.299,1.824,1885.848,0.0562,314.91,-24.86,1.116,69.44,268.27,98.76,multi_fault,6.21,Critical,pressure
14,4,FL,steer,200601.3,18.38,39.78,715.34,51.67,2112.68,6.37,0.3,-0.0403,-0.0765,1.0029,0.785,4.321,1240.342,0.0499,209.37,-5.63,0.512,62.14,295.34,98.33,normal,63.21,Watch,tread_wear
90,4,RRI,drive,115157.5,34.64,60.16,673.94,70.75,1181.79,12.19,7.5,-0.1445,-0.7171,1.2645,0.46,0.308,1915.924,0.4491,317.85,-2.19,-0.821,59.09,175.36,58.34,vibration_imbalance,91.34,Healthy,none
79,8,FL,steer,183123.6,22.01,72.45,742.38,68.6,2730.93,6.78,0.94,0.0256,-0.0523,1.0724,-3.147,3.912,2261.845,0.0536,374.35,-2.06,0.93,80.32,367.86,94.78,normal,75.96,Watch,tread_wear
16,1,FR,steer,21032.8,32.55,55.94,753.93,71.66,2123.39,7.18,16.281,0.0841,0.0002,1.0032,-0.56,-1.232,1742.575,0.0486,292.06,-0.54,1.274,62.45,281.64,9.55,normal,96.71,Healthy,none
75,5,FL,steer,295617.6,13.19,71.21,738.21,54.13,2147.23,10.02,0.3,-0.0386,0.0552,0.9386,-0.033,0.938,2223.556,0.0526,369.58,-2.61,-0.5,63.15,290.87,98.33,normal,68.44,Watch,tread_wear
12,7,RRI,drive,265989.7,30.06,95.33,707.78,79.85,1477.34,8.46,0.3,0.0296,0.0301,0.998,-0.299,-0.215,3039.871,0.0244,506.92,2.73,0.78,73.87,208.73,98.33,normal,62.25,Watch,tread_wear
21,1,RRO,drive,199677.6,31.59,50.22,681.43,71.74,1088.19,11.02,0.846,0.0606,0.0794,0.9783,0.259,-1.375,1596.973,0.059,266.27,-1.1,1.39,54.41,159.69,95.3,normal,78.64,Watch,tread_wear
27,3,RLO,drive,243183.3,27.8,42.89,717.26,62.6,1105.39,10.64,0.3,0.0004,-0.0053,0.9234,0.684,-0.78,1367.977,0.0443,230.43,4.1,0.427,55.27,154.11,98.33,normal,73.25,Watch,tread_wear
74,2,RRO,drive,262536.6,25.27,46.95,685.02,62.13,1424.64,6.68,0.3,0.0214,0.012,1.0617,-1.292,1.697,1490.818,0.0383,248.52,-0.58,1.138,71.23,207.97,98.33,normal,72.2,Watch,tread_wear
86,3,RRI,drive,291658.9,31.49,51.73,671.32,64.26,1357.12,9.14,0.3,0.0241,-0.0154,0.9951,-3.314,-0.141,1644.94,0.0167,273.29,-2.57,0.1,67.86,202.16,98.33,normal,70.17,Watch,tread_wear
63,3,FR,steer,10460.5,20.08,74.8,764.74,67.84,3475.34,7.38,15.879,-0.008,-0.0125,1.0227,2.174,-0.749,2328.824,0.0156,389.45,0.89,0.707,102.22,454.45,11.78,normal,86.1,Healthy,load
214,1,RLO,drive,148719.5,21.48,58.82,687.44,57.39,742.12,8.34,2.826,0.0629,-0.0734,1.0594,2.336,-1.205,1875.776,0.0655,315.12,-0.23,1.072,37.11,107.95,84.3,normal,99.52,Healthy,none
119,7,FR,steer,152769.2,18.16,63.6,743.38,56.92,1957.66,10.67,1.942,-0.0029,0.0303,1.032,-0.7,-1.492,1982.503,0.0255,332.52,-1.93,1.0,57.58,263.35,89.21,normal,87.86,Healthy,tread_wear
4,7,RRO,drive,275327.2,19.31,96.74,697.73,72.29,575.3,9.85,0.3,0.0719,-0.0593,1.0405,-0.29,4.036,3081.306,0.0586,511.24,1.27,0.151,28.76,82.45,98.33,normal,69.37,Watch,tread_wear
41,3,RRI,drive,236401.9,31.29,77.78,686.66,78.96,896.5,12.79,0.3,0.1013,-0.0459,0.9768,0.544,-3.242,2477.655,0.0656,410.84,-0.34,1.186,44.83,130.56,98.33,normal,69.03,Watch,tread_wear
209,4,RLO,drive,218887.8,17.6,36.53,543.01,83.37,1209.17,16.53,0.245,-0.0048,0.0027,1.0749,3.702,-1.759,1164.678,0.0434,190.63,-21.19,1.088,60.46,222.68,98.64,multi_fault,25.55,Critical,pressure
213,8,FR,steer,108869.7,31.1,43.75,740.44,60.8,2325.39,11.91,5.516,0.1163,-0.0389,0.9924,-3.024,-1.15,1367.516,0.0709,226.53,-2.32,0.239,68.39,314.06,69.36,normal,97.34,Healthy,none
236,3,RRI,drive,50788.1,31.89,41.47,702.22,65.15,1190.76,10.83,13.443,-0.0876,-0.0064,0.909,-0.204,1.086,1316.646,0.073,217.4,1.92,1.222,59.54,169.57,25.32,normal,95.29,Healthy,none
217,7,FR,steer,226521.9,28.33,78.84,738.05,72.77,1137.45,6.56,3.274,0.0747,0.0489,0.9102,-3.713,3.192,2463.528,0.0731,409.0,-2.63,0.546,33.45,154.12,81.81,tread_wear,94.56,Healthy,none
185,1,RRO,drive,168321.6,10.52,74.27,689.93,50.33,1247.38,10.44,0.816,-0.0654,-0.0506,0.9598,-0.696,-2.783,2362.223,0.0531,395.64,0.14,0.688,62.37,180.8,95.46,normal,77.17,Watch,tread_wear
137,6,RLO,drive,260652.4,35.87,91.93,651.17,82.95,1320.69,9.32,0.3,-0.0231,-0.0625,1.0031,-2.643,-1.975,2926.406,0.0385,488.46,-5.49,0.703,66.03,202.82,98.33,normal,53.79,Warning,tread_wear
105,2,RRO,drive,174924.6,27.78,75.95,955.58,69.61,1225.68,4.8,0.3,-0.011,-0.0245,1.0346,-0.843,-3.054,2420.624,0.0253,403.77,38.69,-0.551,61.28,128.26,98.33,overinflation,44.37,Warning,pressure
184,1,RRI,drive,260976.4,24.15,73.61,709.18,68.15,1124.33,14.39,0.3,0.0275,0.0033,1.0037,-1.102,1.032,2341.59,0.0162,391.41,2.93,1.138,56.22,158.54,98.33,normal,69.35,Watch,tread_wear
63,5,RRI,drive,165675.0,37.63,81.1,715.65,85.07,1123.23,8.06,1.108,0.0411,0.0019,0.9885,1.983,0.36,2584.164,0.0246,428.82,3.87,1.223,56.16,156.95,93.85,normal,65.76,Watch,tread_wear
115,3,RRI,drive,89897.4,42.5,88.18,714.42,90.23,1929.28,8.07,8.006,-0.0387,-0.0349,0.9849,-0.054,2.797,2811.29,0.0313,468.22,3.69,0.808,96.46,270.05,55.52,normal,73.92,Watch,temperature
95,8,RLO,drive,258783.4,26.78,84.13,701.83,74.17,1426.18,11.07,0.3,-0.0004,-0.0173,1.1389,-1.22,0.765,2674.99,0.0808,445.7,1.86,1.481,71.31,203.21,98.33,normal,66.78,Watch,tread_wear
82,5,RLO,drive,33024.8,20.98,48.47,707.02,51.72,1542.71,12.76,14.246,0.1162,0.0083,1.0415,-1.188,1.969,1546.894,0.0714,259.54,2.61,0.273,77.14,218.2,20.85,normal,96.41,Healthy,none
132,6,RLO,drive,223841.5,26.48,24.96,677.55,52.75,1464.88,11.09,0.3,-0.1118,-0.0565,1.0715,0.19,-1.712,795.487,0.0833,130.79,-1.66,0.937,73.24,216.2,98.33,normal,72.52,Watch,tread_wear
47,3,RLI,drive,239823.0,22.87,77.51,693.99,68.78,1098.4,9.55,0.3,-0.0021,-0.1629,0.9507,1.651,0.93,2466.481,0.0983,410.46,0.72,0.633,54.92,158.27,98.33,normal,68.87,Watch,tread_wear
77,8,FR,steer,138466.8,35.53,75.54,769.93,83.76,2801.06,6.41,5.964,0.1144,-0.0339,1.0229,-0.536,-0.335,2358.09,0.0702,392.71,1.57,0.574,82.38,363.8,66.87,normal,84.75,Healthy,temperature
82,8,RRI,drive,39490.8,36.36,43.98,737.87,72.95,1503.14,11.73,13.743,-0.0183,-0.014,0.9774,-2.254,-1.4,1399.508,0.0186,231.14,7.09,0.717,75.16,203.71,23.65,normal,90.25,Healthy,pressure
24,4,RLO,drive,272909.9,43.43,30.44,697.9,67.29,1206.9,8.2,0.3,0.0886,-0.0567,0.9659,-0.296,-0.321,966.085,0.0638,160.59,1.29,0.892,60.35,172.93,98.33,normal,75.07,Watch,tread_wear
84,3,RLO,drive,105132.2,13.1,92.72,663.58,64.29,1751.61,11.66,7.384,-0.0222,-0.0526,1.0238,4.233,0.337,2955.91,0.0357,493.55,-3.69,0.536,87.58,263.96,58.98,normal,93.24,Healthy,pressure
249,1,RRO,drive,46428.9,42.21,73.98,693.55,84.88,1784.81,5.86,13.291,0.0033,0.0027,1.0739,-0.963,-1.859,2351.186,0.0427,389.95,0.66,0.412,89.24,257.35,26.16,normal,86.13,Healthy,temperature
141,3,RLI,drive,37933.2,39.49,25.64,706.31,70.06,1161.9,33.52,13.052,-0.0377,-0.0315,1.0209,0.713,-2.557,818.262,0.0308,133.88,2.51,-0.053,58.09,164.5,27.49,deformation_bulge,91.28,Healthy,deformation
53,5,FR,steer,4864.6,20.06,38.8,772.73,49.97,2452.52,9.25,17.196,0.0859,0.015,0.9169,3.758,1.253,1212.605,0.0695,201.3,1.94,0.569,72.13,317.38,4.46,normal,99.6,Healthy,none
74,3,FL,steer,227138.6,20.62,88.28,740.2,72.42,2088.07,11.55,0.3,-0.0109,-0.0214,0.9936,-0.276,-0.207,2753.338,0.0144,460.81,-2.35,0.174,61.41,282.1,98.33,normal,69.36,Watch,tread_wear
184,3,FL,steer,244331.4,25.63,49.39,737.62,59.83,3252.57,11.42,1.679,0.0599,0.0104,1.0471,-0.852,2.592,1545.464,0.0444,254.53,-2.69,0.77,95.66,440.95,90.67,tread_wear,75.99,Watch,tread_wear
33,2,RRO,drive,279015.4,31.33,71.5,729.0,73.1,1227.57,6.3,0.3,-0.0678,0.036,0.9415,0.512,1.009,2281.427,0.0557,381.89,5.8,0.251,61.38,168.39,98.33,normal,67.26,Watch,tread_wear
122,3,RRI,drive,229101.7,17.81,26.46,689.18,41.02,1786.28,7.26,0.3,-0.0018,0.0479,0.9864,-1.339,0.996,847.445,0.0288,140.7,0.03,-0.191,89.31,259.19,98.33,normal,74.17,Watch,tread_wear
127,7,RRI,drive,34774.3,34.15,100.0,540.7,112.08,1660.47,10.24,12.349,-0.0951,0.078,0.992,2.447,0.725,3182.381,0.0711,527.85,-21.52,1.595,83.02,307.1,31.39,multi_fault,36.86,Critical,pressure
200,4,FL,steer,73062.7,19.0,12.97,760.16,37.83,2487.81,3.65,2.377,-0.0666,0.0742,1.0388,3.534,1.476,407.288,0.0618,67.27,0.28,-0.438,73.17,327.28,86.8,tread_wear,96.51,Healthy,tread_wear
57,7,FL,steer,241887.6,40.2,23.14,755.35,68.06,2684.36,7.04,0.3,-0.0273,0.042,1.0099,1.032,-2.47,723.651,0.0295,119.04,-0.35,0.843,78.95,355.38,98.33,normal,70.2,Watch,tread_wear
123,2,RRI,drive,229407.3,39.97,56.76,692.29,76.11,1865.92,6.44,0.3,0.0708,0.0029,0.9623,1.551,1.185,1801.392,0.0463,302.29,0.48,1.292,93.3,269.53,98.33,normal,64.59,Watch,tread_wear
244,2,FL,steer,62661.7,23.59,80.57,782.28,73.2,2321.14,9.43,11.645,0.0029,-0.0325,0.9158,-2.024,-1.297,2518.029,0.0521,422.58,3.2,1.374,68.27,296.71,35.31,normal,95.64,Healthy,none
214,4,FR,steer,268036.3,23.2,75.07,743.78,74.13,2217.91,14.72,0.3,0.0501,-0.0008,0.9686,-0.308,1.694,2344.465,0.0341,392.67,-1.88,0.849,65.23,298.19,98.33,normal,66.14,Watch,tread_wear
12,3,RLI,drive,259704.0,21.76,62.58,656.51,58.59,1136.13,9.13,0.3,0.0862,0.0397,1.0269,-0.017,-0.644,1996.5,0.0569,331.67,-4.71,1.174,56.81,173.05,98.33,normal,64.38,Watch,tread_wear
128,3,RRI,drive,35787.0,25.82,99.82,742.85,78.46,1552.99,10.43,14.282,-0.0404,-0.0476,0.9577,-2.379,-1.773,3175.707,0.0435,527.4,7.82,0.367,77.65,209.06,20.65,normal,85.69,Healthy,temperature
21,1,FL,steer,145434.8,20.5,100.0,496.49,118.35,2488.68,20.75,1.971,0.0585,0.2549,0.9583,2.276,-2.019,3120.039,0.1529,520.23,-34.5,0.514,73.2,501.25,89.05,multi_fault,12.54,Critical,pressure
186,3,FL,steer,111286.9,26.71,60.95,742.27,62.54,2578.6,10.71,8.477,-0.0555,-0.0947,1.0282,1.923,1.989,1899.208,0.0654,315.85,-2.08,0.433,75.84,347.39,52.91,normal,92.69,Healthy,none
222,5,FR,steer,132040.9,17.11,99.31,721.97,72.67,3723.69,11.51,3.455,-0.0391,-0.0175,0.9982,-3.667,-1.654,3092.808,0.0247,515.28,-4.75,-0.18,109.52,515.77,80.8,overload,72.34,Watch,load
237,2,RRI,drive,217896.6,31.26,54.84,707.47,68.04,1999.12,5.95,0.3,-0.0534,0.0201,0.9291,-0.975,2.882,1744.842,0.0525,291.72,2.68,0.188,99.96,282.57,98.33,normal,61.19,Watch,tread_wear
146,3,RRO,drive,72190.4,37.21,52.43,635.87,75.54,1927.18,10.86,11.756,0.0756,0.0091,1.0024,0.194,0.739,1671.045,0.044,278.35,-7.71,0.876,96.36,303.08,34.69,normal,77.07,Watch,pressure
130,7,RRI,drive,257298.8,27.39,19.67,677.18,50.01,1664.88,10.9,0.3,0.4444,-0.6422,-0.5162,-0.022,-0.096,628.158,0.9847,102.89,-1.72,0.517,83.24,245.86,98.33,vibration_imbalance,53.27,Warning,tread_wear
159,5,RRO,drive,130470.5,20.96,38.86,677.7,54.59,1933.37,7.22,3.912,-0.0702,-0.1233,1.0555,1.631,-0.526,1236.42,0.088,206.83,-1.64,1.569,96.67,285.29,78.26,normal,85.84,Healthy,load
130,6,RLO,drive,174543.7,21.03,50.59,646.93,117.88,1722.9,5.49,3.053,-0.0381,0.079,0.9997,-3.528,-0.35,1614.576,0.0507,270.81,-6.11,8.188,86.14,266.32,83.04,overheating,43.4,Warning,temperature
91,6,RLO,drive,70792.9,16.19,65.94,701.94,57.5,1249.47,7.05,10.289,-0.0377,-0.0693,1.0104,0.182,2.282,2098.607,0.0459,348.85,1.88,0.984,62.47,178.0,42.84,normal,95.6,Healthy,none
112,2,RRI,drive,293035.6,14.29,23.28,698.84,41.41,1284.87,5.96,0.3,0.0049,-0.0023,0.9697,0.774,-2.448,740.799,0.0178,122.96,1.43,1.225,64.24,183.86,98.33,normal,73.44,Watch,tread_wear
226,5,FL,steer,71809.1,23.56,56.4,771.87,68.24,3885.3,8.11,11.771,-0.0337,-0.0343,0.9494,-2.391,0.807,1765.469,0.0403,295.96,1.83,0.745,114.27,503.36,34.6,overload,78.16,Watch,load
13,4,FL,steer,181818.0,30.54,71.33,1025.73,74.19,2260.99,8.72,0.3,0.0106,-0.0388,1.0128,-1.244,3.555,2227.952,0.0244,373.03,35.32,1.206,66.5,220.43,98.33,overinflation,40.94,Warning,pressure
228,4,RLI,drive,281800.7,36.11,79.26,718.4,80.97,686.15,14.51,0.3,-0.0044,-0.0119,0.9389,2.506,0.207,2520.795,0.036,420.87,4.27,1.376,34.31,95.51,98.33,normal,59.58,Warning,tread_wear
42,6,FL,steer,166326.8,37.03,52.18,736.2,72.43,2281.34,10.41,3.169,1.0031,-0.2819,2.575,6.63,4.317,1627.834,1.0903,269.27,-2.88,0.436,67.1,309.88,82.39,vibration_imbalance,75.29,Watch,vibration
